Ticker,DJIA,DJIA,DJIA,DJIA,DJIA,DJIA,^N225,^N225,^N225,^N225,^N225,^N225,^HSI,^HSI,^HSI,^HSI,^HSI,^HSI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,000300.SS,000300.SS,000300.SS,000300.SS,000300.SS,000300.SS,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Price,Open,High,Low,Close,Volume,Repaired?,Open,High,Low,Close,Volume,Repaired?,Open,High,Low,Close,Volume,Repaired?,Open,High,Low,Close,Volume,Repaired?,Open,High,Low,Close,Volume,Repaired?,Open,High,Low,Close,Volume,Repaired?
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15 00:00:00+00:00,,,,,,,10917.41015625,10982.099609375,10878.830078125,10982.099609375,252900000.0,False,21715.08984375,21788.849609375,21581.0703125,21654.16015625,2659842200.0,False,5259.89990234375,5279.85009765625,5242.4501953125,5252.2001953125,0.0,False,,,,,,,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,4758730000.0,False
2010-01-18 00:00:00+00:00,,,,,,,10887.6103515625,10895.099609375,10781.0302734375,10855.080078125,186600000.0,False,21418.33984375,21645.6796875,21320.970703125,21460.009765625,1867401600.0,False,5253.64990234375,5292.5,5228.9501953125,5274.85009765625,0.0,False,,,,,,,,,,,,
2010-01-19 00:00:00+00:00,,,,,,,10866.830078125,10866.830078125,10749.4697265625,10764.900390625,174700000.0,False,21481.109375,21681.689453125,21335.599609375,21677.98046875,1913397800.0,False,5274.2001953125,5287.7998046875,5218.64990234375,5225.64990234375,0.0,False,,,,,,,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,4724830000.0,False
2010-01-20 00:00:00+00:00,,,,,,,10834.91015625,10860.9296875,10724.5703125,10737.51953125,146400000.0,False,21543.25,21561.560546875,21171.30078125,21286.169921875,2197552000.0,False,5226.10009765625,5256.7001953125,5201.39990234375,5221.7001953125,0.0,False,,,,,,,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,4810560000.0,False
2010-01-21 00:00:00+00:00,,,,,,,10704.7900390625,10886.6396484375,10649.83984375,10868.41015625,176900000.0,False,21192.830078125,21272.259765625,20828.240234375,20862.669921875,2465648800.0,False,5220.2001953125,5220.35009765625,5085.4501953125,5094.14990234375,0.0,False,,,,,,,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,6874290000.0,False
2010-01-22 00:00:00+00:00,,,,,,,10740.2099609375,10768.0703125,10528.330078125,10590.5498046875,187400000.0,False,20527.19921875,20738.990234375,20250.359375,20726.1796875,3220362000.0,False,5094.14990234375,5094.14990234375,4954.85009765625,5036.0,0.0,False,,,,,,,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,6208650000.0,False
2010-01-25 00:00:00+00:00,,,,,,,10478.3095703125,10557.6396484375,10414.580078125,10512.6904296875,139800000.0,False,20447.7890625,20619.69921875,20422.669921875,20598.55078125,1909841600.0,False,5034.5498046875,5035.7001953125,4983.0498046875,5007.89990234375,0.0,False,,,,,,,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,4481390000.0,False
2010-01-26 00:00:00+00:00,,,,,,,10506.150390625,10566.490234375,10324.98046875,10325.2802734375,175400000.0,False,20560.109375,20560.109375,20046.599609375,20109.330078125,2270009200.0,False,,,,,,,,,,,,,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,4731910000.0,False
2010-01-27 00:00:00+00:00,,,,,,,10344.0703125,10373.8203125,10252.080078125,10252.080078125,139500000.0,False,20185.80078125,20340.8203125,19923.55078125,20033.0703125,1822372600.0,False,5008.5,5008.5,4833.0498046875,4853.10009765625,0.0,False,,,,,,,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,5319120000.0,False
2010-01-28 00:00:00+00:00,,,,,,,10309.73046875,10462.7001953125,10296.98046875,10414.2900390625,168000000.0,False,20202.330078125,20437.560546875,20170.150390625,20356.369140625,1880647200.0,False,4863.0,4929.89990234375,4824.9501953125,4867.25,0.0,False,,,,,,,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,5452400000.0,False
2010-01-29 00:00:00+00:00,,,,,,,10308.0498046875,10324.3701171875,10198.0400390625,10198.0400390625,156800000.0,False,20026.51953125,20327.689453125,19916.33984375,20121.990234375,1784257400.0,False,4866.14990234375,4893.7001953125,4766.0,4882.0498046875,0.0,False,,,,,,,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,5412850000.0,False
2010-02-01 00:00:00+00:00,,,,,,,10212.3603515625,10224.830078125,10129.91015625,10205.01953125,161900000.0,False,19987.669921875,20254.240234375,19845.9296875,20243.75,1701996800.0,False,4882.0498046875,4918.7998046875,4827.14990234375,4899.7001953125,0.0,False,,,,,,,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,4077610000.0,False
2010-02-02 00:00:00+00:00,,,,,,,10310.98046875,10396.48046875,10287.740234375,10371.08984375,142000000.0,False,20432.9609375,20533.9609375,20181.279296875,20272.1796875,1561642000.0,False,4907.85009765625,4951.14990234375,4814.10009765625,4830.10009765625,0.0,False,,,,,,,1090.050048828125,1104.72998046875,1087.9599609375,1103.3199462890625,4749540000.0,False
2010-02-03 00:00:00+00:00,,,,,,,10428.1201171875,10436.51953125,10356.0302734375,10404.330078125,154300000.0,False,20486.150390625,20780.5,20315.310546875,20722.080078125,1922114800.0,False,4831.0,4949.14990234375,4831.0,4931.85009765625,0.0,False,,,,,,,1100.6700439453125,1102.719970703125,1093.969970703125,1097.280029296875,4285450000.0,False
2010-02-04 00:00:00+00:00,,,,,,,10434.51953125,10438.41015625,10279.5703125,10355.98046875,164500000.0,False,20534.740234375,20554.19921875,20316.330078125,20341.640625,1607734100.0,False,4931.2998046875,4931.2998046875,4832.35009765625,4845.35009765625,0.0,False,,,,,,,1097.25,1097.25,1062.780029296875,1063.1099853515625,5859690000.0,False
2010-02-05 00:00:00+00:00,,,,,,,10162.33984375,10166.2998046875,10036.330078125,10057.08984375,172000000.0,False,19706.240234375,19822.9296875,19655.880859375,19665.080078125,2515439200.0,False,4819.64990234375,4827.0,4692.35009765625,4718.64990234375,0.0,False,,,,,,,1064.1199951171875,1067.1300048828125,1044.5,1066.18994140625,6438900000.0,False
2010-02-08 00:00:00+00:00,,,,,,,10007.4697265625,10063.5302734375,9942.0498046875,9951.8203125,137400000.0,False,19614.849609375,19673.109375,19423.05078125,19550.890625,1751004600.0,False,4755.35009765625,4799.0498046875,4675.39990234375,4760.39990234375,0.0,False,,,,,,,1065.510009765625,1071.199951171875,1056.510009765625,1056.739990234375,4089820000.0,False
2010-02-09 00:00:00+00:00,,,,,,,9876.6103515625,9956.7900390625,9867.3896484375,9932.900390625,135000000.0,False,19493.5,19843.869140625,19461.19921875,19790.279296875,1495157300.0,False,4760.5498046875,4810.39990234375,4739.35009765625,4792.64990234375,0.0,False,,,,,,,1060.06005859375,1079.280029296875,1060.06005859375,1070.52001953125,5114260000.0,False
2010-02-10 00:00:00+00:00,,,,,,,10024.259765625,10049.8701171875,9963.990234375,9963.990234375,127000000.0,False,19914.83984375,19976.66015625,19681.5390625,19922.220703125,1581352800.0,False,4793.0,4826.85009765625,4748.10009765625,4757.2001953125,0.0,False,,,,,,,1069.6800537109375,1073.6700439453125,1059.3399658203125,1068.1300048828125,4251450000.0,False
2010-02-11 00:00:00+00:00,,,,,,,,,,,,,20095.529296875,20310.7890625,20095.529296875,20290.689453125,1338864100.0,False,4757.25,4843.7998046875,4757.25,4826.85009765625,0.0,False,,,,,,,1067.0999755859375,1080.0400390625,1060.5899658203125,1078.469970703125,4400870000.0,False
2010-02-12 00:00:00+00:00,,,,,,,10085.349609375,10099.4599609375,10014.5,10092.1904296875,136000000.0,False,20240.669921875,20428.3203125,20212.55078125,20268.689453125,1193582100.0,False,,,,,,,,,,,,,1075.949951171875,1077.81005859375,1062.969970703125,1075.510009765625,4160680000.0,False
2010-02-15 00:00:00+00:00,,,,,,,10097.8203125,10119.4697265625,10012.5302734375,10013.2998046875,97300000.0,False,,,,,,,4827.89990234375,4845.60009765625,4783.89990234375,4801.9501953125,0.0,False,,,,,,,,,,,,
2010-02-16 00:00:00+00:00,,,,,,,10044.5302734375,10062.26953125,10019.4296875,10034.25,87000000.0,False,,,,,,,4801.7998046875,4880.0,4791.35009765625,4855.75,0.0,False,,,,,,,1079.1300048828125,1095.6700439453125,1079.1300048828125,1094.8699951171875,4080770000.0,False
2010-02-17 00:00:00+00:00,,,,,,,10161.7197265625,10306.830078125,10150.240234375,10306.830078125,127100000.0,False,20657.859375,20684.220703125,20471.359375,20534.009765625,1111742000.0,False,4858.64990234375,4929.7001953125,4857.60009765625,4914.0,0.0,False,,,,,,,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000.0,False
2010-02-18 00:00:00+00:00,,,,,,,10324.98046875,10340.3798828125,10285.0498046875,10335.6904296875,111800000.0,False,20534.76953125,20569.609375,20381.30078125,20422.150390625,720614400.0,False,4915.10009765625,4922.0498046875,4873.7001953125,4887.75,0.0,False,,,,,,,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000.0,False
2010-02-19 00:00:00+00:00,,,,,,,10334.400390625,10354.419921875,10123.580078125,10123.580078125,129500000.0,False,20261.490234375,20261.490234375,19874.55078125,19894.01953125,1329484500.0,False,4887.2998046875,4887.2998046875,4805.5498046875,4844.89990234375,0.0,False,,,,,,,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000.0,False
2010-02-22 00:00:00+00:00,,,,,,,10302.0703125,10449.75,10298.150390625,10400.4697265625,115400000.0,False,20407.83984375,20427.08984375,20313.150390625,20377.26953125,1067658300.0,False,4849.35009765625,4912.0498046875,4845.89990234375,4856.39990234375,0.0,False,,,,,,,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000.0,False
2010-02-23 00:00:00+00:00,,,,,,,10327.6396484375,10375.5498046875,10280.330078125,10352.099609375,121500000.0,False,20218.509765625,20711.75,20120.099609375,20623.0,1469337300.0,False,4856.60009765625,4884.10009765625,4833.14990234375,4870.0498046875,0.0,False,,,,,,,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000.0,False
2010-02-24 00:00:00+00:00,,,,,,,10205.150390625,10243.2001953125,10129.650390625,10198.830078125,125200000.0,False,20357.419921875,20583.83984375,20351.05078125,20467.740234375,1508097400.0,False,4869.5498046875,4880.5498046875,4834.64990234375,4858.60009765625,0.0,False,,,,,,,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000.0,False
2010-02-25 00:00:00+00:00,,,,,,,10256.099609375,10267.4296875,10087.2099609375,10101.9599609375,128200000.0,False,20512.380859375,20644.26953125,20261.98046875,20399.5703125,1980209600.0,False,4859.0,4880.14990234375,4835.60009765625,4859.75,0.0,False,,,,,,,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000.0,False
2010-02-26 00:00:00+00:00,,,,,,,10107.080078125,10171.2197265625,10085.1298828125,10126.0302734375,113200000.0,False,20657.830078125,20662.83984375,20567.580078125,20608.69921875,1492479400.0,False,4858.5,4992.0,4858.4501953125,4922.2998046875,0.0,False,,,,,,,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000.0,False
2010-03-01 00:00:00+00:00,,,,,,,10128.73046875,10215.150390625,10116.8603515625,10172.0595703125,108400000.0,False,20853.080078125,21056.9296875,20853.080078125,21056.9296875,2585990000.0,False,,,,,,,,,,,,,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000.0,False
2010-03-02 00:00:00+00:00,,,,,,,10199.1904296875,10238.9599609375,10150.2998046875,10221.83984375,104000000.0,False,20921.439453125,20961.830078125,20847.4609375,20906.109375,2296292200.0,False,4935.60009765625,5029.4501953125,4935.35009765625,5017.0,0.0,False,,,,,,,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000.0,False
2010-03-03 00:00:00+00:00,,,,,,,10193.9501953125,10274.08984375,10186.6796875,10253.1396484375,120600000.0,False,21016.2890625,21016.2890625,20845.16015625,20876.7890625,1674115300.0,False,5015.7998046875,5093.25,5015.10009765625,5088.10009765625,0.0,False,,,,,,,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,3951320000.0,False
2010-03-04 00:00:00+00:00,,,,,,,10255.6904296875,10263.48046875,10134.3701171875,10145.7197265625,126300000.0,False,20983.810546875,21000.130859375,20575.779296875,20575.779296875,1910837600.0,False,5096.9501953125,5096.9501953125,5049.0,5080.25,0.0,False,,,,,,,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,3945010000.0,False
2010-03-05 00:00:00+00:00,,,,,,,10254.6103515625,10376.41015625,10254.6103515625,10368.9599609375,129900000.0,False,20820.970703125,20820.970703125,20654.939453125,20787.970703125,2875176000.0,False,5080.5498046875,5118.64990234375,5068.0498046875,5088.7001953125,0.0,False,,,,,,,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,4133000000.0,False
2010-03-08 00:00:00+00:00,,,,,,,10538.1201171875,10586.9697265625,10514.2802734375,10585.919921875,140500000.0,False,21099.7109375,21257.08984375,21080.759765625,21196.869140625,2052899600.0,False,5092.14990234375,5147.10009765625,5092.14990234375,5124.0,0.0,False,,,,,,,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,3774680000.0,False
2010-03-09 00:00:00+00:00,,,,,,,10567.3203125,10593.26953125,10542.8095703125,10567.650390625,110100000.0,False,21153.619140625,21277.66015625,21128.9296875,21207.55078125,1421012500.0,False,5121.0498046875,5131.7998046875,5094.35009765625,5101.5,0.0,False,,,,,,,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,5185570000.0,False
2010-03-10 00:00:00+00:00,,,,,,,10555.849609375,10588.6904296875,10547.33984375,10563.919921875,104800000.0,False,21293.51953125,21293.51953125,21156.08984375,21208.2890625,1257677200.0,False,5101.60009765625,5137.39990234375,5092.0498046875,5116.25,0.0,False,,,,,,,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,5469120000.0,False
2010-03-11 00:00:00+00:00,,,,,,,10627.990234375,10664.9501953125,10588.8603515625,10664.9501953125,123800000.0,False,21333.060546875,21333.060546875,21059.060546875,21228.19921875,1402218700.0,False,5116.35009765625,5152.60009765625,5102.10009765625,5133.39990234375,0.0,False,,,,,,,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,4669060000.0,False
2010-03-12 00:00:00+00:00,,,,,,,10777.490234375,10777.490234375,10699.2998046875,10751.259765625,206600000.0,False,21249.80078125,21260.0703125,21116.83984375,21209.740234375,1164407200.0,False,5131.7998046875,5158.10009765625,5122.10009765625,5137.0,0.0,False,,,,,,,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,4928160000.0,False
2010-03-15 00:00:00+00:00,,,,,,,10802.1103515625,10808.83984375,10708.9697265625,10751.98046875,130700000.0,False,21036.419921875,21116.5,20964.310546875,21079.099609375,1143308800.0,False,5134.4501953125,5151.0498046875,5101.2001953125,5128.89990234375,0.0,False,,,,,,,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,4164110000.0,False
2010-03-16 00:00:00+00:00,,,,,,,10718.6298828125,10776.51953125,10716.2001953125,10721.7099609375,106600000.0,False,21135.7890625,21196.830078125,20986.689453125,21022.9296875,1027809600.0,False,5128.9501953125,5209.25,5125.7001953125,5198.10009765625,0.0,False,,,,,,,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,4369770000.0,False
2010-03-17 00:00:00+00:00,,,,,,,10789.240234375,10864.2998046875,10761.8896484375,10846.98046875,137700000.0,False,21183.599609375,21440.1796875,21159.4296875,21384.490234375,1612088200.0,False,5198.4501953125,5260.5,5177.14990234375,5231.89990234375,0.0,False,,,,,,,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,4963200000.0,False
2010-03-18 00:00:00+00:00,,,,,,,10841.7099609375,10845.73046875,10731.66015625,10744.0302734375,130200000.0,False,21429.689453125,21440.810546875,21287.369140625,21330.669921875,1341953000.0,False,5232.5498046875,5255.64990234375,5214.39990234375,5245.89990234375,0.0,False,,,,,,,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,4234510000.0,False
2010-03-19 00:00:00+00:00,,,,,,,10785.8798828125,10826.759765625,10775.5703125,10824.7197265625,116300000.0,False,21359.55078125,21389.0,21257.80078125,21370.8203125,1347445900.0,False,5246.7998046875,5269.9501953125,5237.10009765625,5262.7998046875,0.0,False,,,,,,,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,5212410000.0,False
2010-03-22 00:00:00+00:00,,,,,,,,,,,,,21120.4296875,21120.4296875,20899.689453125,20933.25,1572548900.0,False,5260.9501953125,5260.9501953125,5187.0498046875,5205.2001953125,0.0,False,,,,,,,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,4261680000.0,False
2010-03-23 00:00:00+00:00,,,,,,,10793.0498046875,10817.7802734375,10766.650390625,10774.150390625,112500000.0,False,21070.650390625,21211.080078125,20971.560546875,20987.779296875,1253196700.0,False,5205.85009765625,5243.60009765625,5193.39990234375,5225.2998046875,0.0,False,,,,,,,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,4411640000.0,False
2010-03-24 00:00:00+00:00,,,,,,,10829.3603515625,10880.6201171875,10769.1796875,10815.0302734375,125500000.0,False,21203.5,21205.5,20974.05078125,21008.619140625,1282110100.0,False,,,,,,,,,,,,,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,4705750000.0,False
2010-03-25 00:00:00+00:00,,,,,,,10857.8095703125,10872.4501953125,10808.7099609375,10828.849609375,123600000.0,False,20799.05078125,20800.94921875,20659.279296875,20778.55078125,1456677500.0,False,5225.2998046875,5267.2998046875,5202.9501953125,5260.39990234375,0.0,False,,,,,,,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,5668900000.0,False
2010-03-26 00:00:00+00:00,,,,,,,10895.2900390625,11001.58984375,10889.330078125,10996.3701171875,142200000.0,False,20679.650390625,21126.75,20679.650390625,21053.109375,1863882000.0,False,5260.5498046875,5293.75,5260.5498046875,5282.0,0.0,False,,,,,,,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,4708420000.0,False
2010-03-29 00:00:00+00:00,,,,,,,10909.98046875,10990.75,10901.2001953125,10986.4697265625,144700000.0,False,21148.05078125,21318.23046875,21125.91015625,21237.4296875,1394443900.0,False,5283.89990234375,5329.5498046875,5242.14990234375,5302.85009765625,0.0,False,,,,,,,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,4375580000.0,False
2010-03-30 00:00:00+00:00,,,,,,,11022.2001953125,11108.8203125,11003.349609375,11097.1396484375,153500000.0,False,21230.529296875,21450.98046875,21202.169921875,21374.7890625,1749750800.0,False,5302.9501953125,5325.0,5251.35009765625,5262.4501953125,0.0,False,,,,,,,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,4085000000.0,False
2010-03-31 00:00:00+00:00,,,,,,,11138.7197265625,11147.6201171875,11085.5498046875,11089.9404296875,141700000.0,False,21366.619140625,21446.80078125,21230.2890625,21239.349609375,2159444200.0,False,5260.39990234375,5293.89990234375,5235.14990234375,5249.10009765625,0.0,False,,,,,,,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,4484340000.0,False
2010-04-01 00:00:00+00:00,,,,,,,11178.919921875,11272.73046875,11118.1796875,11244.400390625,166500000.0,False,21390.890625,21547.66015625,21373.16015625,21537.0,2059414400.0,False,5249.2001953125,5298.60009765625,5249.2001953125,5290.5,0.0,False,,,,,,,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,4006870000.0,False
2010-04-02 00:00:00+00:00,,,,,,,11274.1796875,11313.98046875,11235.98046875,11286.08984375,150100000.0,False,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05 00:00:00+00:00,,,,,,,11380.6298828125,11408.169921875,11306.6201171875,11339.2998046875,117900000.0,False,,,,,,,5291.39990234375,5377.5498046875,5291.39990234375,5368.39990234375,0.0,False,,,,,,,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,3881620000.0,False
2010-04-06 00:00:00+00:00,,,,,,,11350.7001953125,11358.4501953125,11217.25,11282.3203125,138000000.0,False,,,,,,,5369.64990234375,5388.64990234375,5351.7001953125,5366.0,0.0,False,,,,,,,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,4086180000.0,False
2010-04-07 00:00:00+00:00,,,,,,,11296.3095703125,11350.5703125,11260.419921875,11292.830078125,167400000.0,False,21828.349609375,21935.41015625,21747.5703125,21928.76953125,2868746800.0,False,5365.7001953125,5399.64990234375,5345.0498046875,5374.64990234375,0.0,False,,,,,,,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,5101430000.0,False
2010-04-08 00:00:00+00:00,,,,,,,11179.669921875,11232.3603515625,11159.4501953125,11168.2001953125,130200000.0,False,21836.419921875,21949.25,21813.349609375,21867.0390625,1712260400.0,False,5376.2998046875,5383.64990234375,5290.25,5304.4501953125,0.0,False,,,,,,,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,4726970000.0,False
2010-04-09 00:00:00+00:00,,,,,,,11174.6201171875,11204.8701171875,11148.7998046875,11204.33984375,148400000.0,False,22014.73046875,22249.23046875,21963.779296875,22208.5,2129071600.0,False,5302.39990234375,5377.4501953125,5302.25,5361.75,0.0,False,,,,,,,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,4511570000.0,False
2010-04-12 00:00:00+00:00,,,,,,,11300.7900390625,11351.5498046875,11248.5703125,11251.900390625,132500000.0,False,22388.76953125,22388.76953125,22131.9296875,22138.169921875,1580086800.0,False,5354.14990234375,5382.14990234375,5324.89990234375,5339.7001953125,0.0,False,,,,,,,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,4607090000.0,False
2010-04-13 00:00:00+00:00,,,,,,,11202.919921875,11212.650390625,11088.48046875,11161.23046875,144600000.0,False,22216.109375,22290.669921875,22008.05078125,22103.529296875,1868202800.0,False,5340.85009765625,5356.5,5301.7001953125,5322.9501953125,0.0,False,,,,,,,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,5403580000.0,False
2010-04-14 00:00:00+00:00,,,,,,,11213.4599609375,11270.2001953125,11161.009765625,11204.900390625,139400000.0,False,22183.05078125,22192.330078125,22061.76953125,22121.4296875,1302086200.0,False,,,,,,,,,,,,,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,5760040000.0,False
2010-04-15 00:00:00+00:00,,,,,,,11310.0703125,11316.66015625,11255.7998046875,11273.7900390625,156800000.0,False,22265.359375,22337.890625,22113.2109375,22157.8203125,1459714700.0,False,5323.2998046875,5373.14990234375,5265.2998046875,5273.60009765625,0.0,False,,,,,,,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,5995330000.0,False
2010-04-16 00:00:00+00:00,,,,,,,11230.5302734375,11230.5302734375,11084.7197265625,11102.1796875,136800000.0,False,22059.30078125,22111.990234375,21788.880859375,21865.259765625,2496724000.0,False,5273.39990234375,5283.0498046875,5237.5498046875,5262.60009765625,0.0,False,,,,,,,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,8108470000.0,False
2010-04-19 00:00:00+00:00,,,,,,,10929.6396484375,10953.900390625,10878.990234375,10908.76953125,133100000.0,False,21557.779296875,21582.130859375,21283.30078125,21405.169921875,2348763400.0,False,5279.0498046875,5279.0498046875,5160.89990234375,5203.64990234375,0.0,False,,,,,,,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,6597740000.0,False
